main_category_name,sub_category_name,ranking,title,orig_price,discount_price,discount_percent
신발/잡화,잡화/액세서리,99,롱롱오버니삭스 4개 세트 여성 겨울 데일리 발 토시 워머,36300,10900,69
신발/잡화,잡화/액세서리,100,기모양말 10개 세트 남녀 공용 겨울 무지 중목 양말,36300,10900,69
신발/잡화,여성신발,1,1+1 구우스 ABC 양털 슬리퍼 털실내화 층간소음 사무실 남여공용,33000,9900,70
신발/잡화,여성신발,2,[페이퍼플레인]페이퍼플레인 겨울 방한화 남녀공용 털안감 EVA 클로그 털슬리퍼 15종 파츠증정 PP1540,58300,17500,69
신발/잡화,여성신발,3,(12%쿠폰) 신상 여성 여자 방한화 겨울 털 신발 털신 어그부츠 패딩 부츠 운동화 빅슈슈,46300,13900,69
신발/잡화,여성신발,4,[아보크]아보크 플러피 털 슬리퍼 2종 (카멜+그레이),29900,25420,14
신발/잡화,여성신발,5,균일 특가 FW 겨울 스웨이드 털 방한슬리퍼 방한화 9종,21000,6300,70
신발/잡화,여성신발,6,패딩 털슬리퍼 1+1 겨울 남녀공용 거실 베란다 사무실 학생 실내화 신발,11900,11900,0
신발/잡화,여성신발,7,[SNRD]DAY1 12%쿠폰 페이퍼플레인 겨울 캠핑 슬리퍼 남녀공용 방한화 털슬리퍼 샌들 겨울 SN274,53000,15900,70
신발/잡화,여성신발,8,[제이드슈]쿠폰가) 7920원 1+1 EVA 북유럽풍 치즈 욕실화 미끄럼방지 욕실 슬리퍼  유해물질 시험성적완료,33000,9900,70
신발/잡화,여성신발,9,[스케쳐스]스케쳐스 여성용 고워크 겨울 기모 초경량 쿠션 발피로감소 스노우부츠 앵클부츠  144034,69000,48000,30
신발/잡화,여성신발,10,[스케쳐스]스케쳐스 겨울 여성 앵클부츠144003,69000,48000,30
신발/잡화,여성신발,11,솜사탕 실내화 1+1 미끄럼방지 겨울 거실 베란다 슬리퍼,38330,11500,69
신발/잡화,여성신발,12,[헤네스]당일출고 자체제작 오늘만 1+1+1 크록스 호환 안감 털 내피,33800,10140,70
신발/잡화,여성신발,13,(12%쿠폰) 신상 여성 여자 방한화 겨울 털 안감 신발 털슬리퍼 털실내화 슬리퍼 글램,59600,17900,69
신발/잡화,여성신발,14,여성 겨울 따뜻한 털 슬리퍼 사무실 실내화 기모안감 플랫슈즈 6종,22600,6800,69
신발/잡화,여성신발,15,(균일가) MLB 캠핑 털슬리퍼 파크/프렌즈퍼/BS방한슬리퍼,46900,46900,0
신발/잡화,여성신발,16,[SNRD]페이퍼플레인 방한 털 슬리퍼 남녀공용 방한슬리퍼 실내화 캠핑 EVA 경량 쿠션 SN280,53000,15900,70
신발/잡화,여성신발,17,[SNRD]10%+10%쿠폰 페이퍼플레인 남녀공용 겨울신발 털슬리퍼 털실내화 방한화 PP1144,68000,20400,70
신발/잡화,여성신발,18,[월드컵](쿠폰 할인)웜슬리퍼 남성 여성 보아털 털슬리퍼 방한화 겨울 실내화 신발  남녀노소 다 좋아하는,45000,13500,70
신발/잡화,여성신발,19,10%+10% 복슬 털 슬리퍼 여성 겨울 방한 실내화 털단화 디오Y15,49300,14800,69
신발/잡화,여성신발,20,(12%쿠폰) 신상 여성 여자 겨울 털신 털신발 방한화 운동화 어그 부츠 마린,39600,11900,69
신발/잡화,여성신발,21,[컬럼비아](런칭가 169000) 컬럼비아 모리짜 여성 하이탑부츠,39000,39000,0
신발/잡화,여성신발,22,겨울신상 방한화 퍼슬립 패딩 털부츠 커플 슬립온 신발,33000,10000,69
신발/잡화,여성신발,23,[월드컵]러너쿠셔닝 남성 여성 운동화 런닝화 워킹화 신발,98330,29500,69
신발/잡화,여성신발,24,[SNRD]페이퍼플레인 방한화 겨울 털슬리퍼 남성 여성 오픈 털신 PP1544,51000,15300,70
신발/잡화,여성신발,25,10%+10%할인 ) 1+1 구우스 체크 양털 슬리퍼 털실내화 층간소음 사무실 실내방한 남여공용,35900,10900,69
신발/잡화,여성신발,26,[SNRD(슈즈)]10%쿠폰 SNRD 남성 여성 에어 운동화 다이얼 운동화 런닝화 조깅화 워킹화 신발 SN610,92600,27800,69
신발/잡화,여성신발,27,어그 호주 오즈웨어 코케트 플랫폼 백스트랩 양털 슬리퍼 OB114 II    이틀간 출하하다,37000,37000,0
신발/잡화,여성신발,28,따뜻한 여성 슬리퍼 편안한 털 슈즈 여자 실내화,49340,14810,69
신발/잡화,여성신발,29,[슈퍼카미트]남여공용 보스턴 뮬 방한 털 실내화 슬리퍼 wt9771,33000,9900,70
신발/잡화,여성신발,30,[이사도라]홈쇼핑 밴딩 소가죽 퍼 부츠 스니커즈 4CM 12%쿠폰 최종가10920원,45660,13700,69
신발/잡화,여성신발,31,베네통 미들 패딩 부츠,99000,92070,7
신발/잡화,여성신발,32,R 11002 남성 여성 에어 운동화 런닝화 워킹화 신발,96000,28800,70
신발/잡화,여성신발,33,올리 23FW 레빗 퍼 트리밍 부츠,39000,36660,6
신발/잡화,여성신발,34,[나인웨스트]나인웨스트23FW 천연 양가죽 스트레치 앵클부츠,99000,99000,0
신발/잡화,여성신발,35,올리 Ollie 셔링 패딩 아이젠 부츠 최종가,39000,36270,7
신발/잡화,여성신발,36,[페이퍼플레인]페이퍼플레인 여성부츠 겨울신발 털부츠 방한화 털신 퍼부츠 미들부츠 PP1547,22900,22900,0
신발/잡화,여성신발,37,(12%쿠폰) 신상 여성 여자 방한화 털 안감 겨울 패딩 부츠 신발 하이웨이,73000,21900,70
신발/잡화,여성신발,38,여성 겨울 털신 스니커즈 털신발 방한화 베이드2503,32600,9800,69
신발/잡화,여성신발,39,[이사도라]홈쇼핑 소가죽 퍼 한가득 신상 부츠,113330,34000,69
신발/잡화,여성신발,40,[페이퍼플레인]페이퍼플레인 X SNRD 방한화 털슬리퍼 겨울슬리퍼 겨울운동화 방한신발,62600,18800,69
신발/잡화,여성신발,41,[페이퍼플레인]12%쿠폰 페이퍼플레인 여성 겨울신발 스웨이드 방한 털부츠 숏부츠 PP1567,66000,19800,70
신발/잡화,여성신발,42,[페이퍼플레인]12%쿠폰 페이퍼플레인 겨울 방한화 남녀 겨울 방한화 뮬 빅사이즈 사무실 털슬리퍼 SN255,56300,16900,69
신발/잡화,여성신발,43,23FW 암블로 여성 다이얼 퍼 트레킹화,29800,27720,6
신발/잡화,여성신발,44,[월드컵](쿠폰 할인)크로스히트 방한 보아털 슬리퍼 사무실화 EVA 샌들 슬라이드 실내화 신발,52670,15810,69
신발/잡화,여성신발,45,균일 특가 FW 겨울 방한 슬리퍼 모카신 방한화 7종,18340,5510,69
신발/잡화,여성신발,46,잭앤질 털안감 베이직 숏부츠(JD3700),75000,22500,70
신발/잡화,여성신발,47,[스케쳐스]스케쳐스 여성용 고워크 겨울 기모 초경량 쿠션 발피로감소 스노우부츠 앵클부츠 144034,57000,43890,23
신발/잡화,여성신발,48,아야나 소가죽 셔링 퍼 부츠,39000,39000,0
신발/잡화,여성신발,49,20% 추가할인) 구우스 ABC 양털 슬리퍼 털실내화 층간소음 사무실 실내방한 남여공용,6900,6900,0
신발/잡화,여성신발,50,457 남성 여성 방한 패딩 슬리퍼 겨울 털 실내화 신발,56000,16800,70
신발/잡화,여성신발,51,[페이퍼플레인]12%쿠폰 페이퍼플레인 남성 여성 이중쿠셔닝 슬리퍼 빅사이즈 키높이 PP1558,71600,21500,69
신발/잡화,여성신발,52,[OLLIE]웬디 버클 미들 부츠 4.5cm,63000,18900,70
신발/잡화,여성신발,53,로젠토 23FW 여성 윈터 패딩 부츠,29800,27720,6
신발/잡화,여성신발,54,어그 털슬리퍼 코케트 겨울 양털 실내화 체스트넛 5125-CHE,153900,153900,0
신발/잡화,여성신발,55,[유세븐]여성 겨울 털 방한 어그 슬리퍼 유세븐 DM751,56300,16900,69
신발/잡화,여성신발,56,[페이퍼플레인]페이퍼플레인 남녀공용 남성부츠 여성부츠 털부츠 방한화 방수신발 PP1539,60300,18100,69
